"time","province","total_confirm","total_heal","total_dead"
2020-03-27,"Shaanxi",253,242,3
2020-03-27,"Shandong",772,752,7
2020-03-27,"Shanghai",468,334,5
2020-03-27,"Shanxi",135,133,0
2020-03-27,"Sichuan",548,536,3
2020-03-27,"Taiwan",267,29,2
2020-03-27,"Tianjin",156,133,3
2020-03-27,"Tibet",1,1,0
2020-03-27,"Xinjiang",76,73,3
2020-03-27,"Yunnan",180,172,2
2020-03-27,"Zhejiang",1247,1222,1
2020-03-28,"Anhui",990,984,6
2020-03-28,"Beijing",573,410,8
2020-03-28,"Chongqing",578,570,6
2020-03-28,"Fujian",337,295,1
2020-03-28,"Gansu",136,125,2
2020-03-28,"Guangdong",1467,1345,8
2020-03-28,"Guangxi",254,250,2
2020-03-28,"Guizhou",146,144,2
2020-03-28,"Hainan",168,162,6
2020-03-28,"Hebei",319,310,6
2020-03-28,"Heilongjiang",484,469,13
2020-03-28,"Henan",1275,1251,22
2020-03-28,"Hong Kong",560,112,4
2020-03-28,"Hunan",1018,1014,4
2020-03-28,"Inner Mongolia",94,74,1
2020-03-28,"Jiangsu",641,631,0
2020-03-28,"Jiangxi",936,934,1
2020-03-28,"Jilin",97,92,1
2020-03-28,"Liaoning",132,124,2
2020-03-28,"Macau",37,10,0
2020-03-28,"Ningxia",75,75,0
2020-03-28,"Qinghai",18,18,0
2020-03-28,"Shaanxi",253,242,3
2020-03-28,"Shandong",772,752,7
2020-03-28,"Shanghai",485,334,5
2020-03-28,"Shanxi",135,133,0
2020-03-28,"Sichuan",548,536,3
2020-03-28,"Taiwan",283,30,2
2020-03-28,"Tianjin",162,133,3
2020-03-28,"Tibet",1,1,0
2020-03-28,"Xinjiang",76,73,3
2020-03-28,"Yunnan",180,172,2
2020-03-28,"Zhejiang",1251,1225,1
2020-03-29,"Anhui",990,984,6
2020-03-29,"Beijing",577,412,8
2020-03-29,"Chongqing",579,570,6
2020-03-29,"Fujian",338,295,1
2020-03-29,"Gansu",138,125,2
2020-03-29,"Guangdong",1475,1349,8
2020-03-29,"Guangxi",254,250,2
2020-03-29,"Guizhou",147,144,2
2020-03-29,"Hainan",168,162,6
2020-03-29,"Hebei",319,310,6
2020-03-29,"Heilongjiang",484,469,13
2020-03-29,"Henan",1276,1251,22
2020-03-29,"Hong Kong",641,118,4
2020-03-29,"Hunan",1018,1014,4
2020-03-29,"Inner Mongolia",95,74,1
2020-03-29,"Jiangsu",644,631,0
2020-03-29,"Jiangxi",937,934,1
2020-03-29,"Jilin",98,92,1
2020-03-29,"Liaoning",134,124,2
2020-03-29,"Macau",37,10,0
2020-03-29,"Ningxia",75,75,0
2020-03-29,"Qinghai",18,18,0
2020-03-29,"Shaanxi",253,242,3
2020-03-29,"Shandong",772,752,7
2020-03-29,"Shanghai",492,334,5
2020-03-29,"Shanxi",136,133,0
2020-03-29,"Sichuan",550,536,3
2020-03-29,"Taiwan",298,30,2
2020-03-29,"Tianjin",166,133,3
2020-03-29,"Tibet",1,1,0
2020-03-29,"Xinjiang",76,73,3
2020-03-29,"Yunnan",180,172,2
2020-03-29,"Zhejiang",1254,1225,1
2020-03-30,"Anhui",990,984,6
2020-03-30,"Beijing",577,415,8
2020-03-30,"Chongqing",579,570,6
2020-03-30,"Fujian",340,295,1
2020-03-30,"Gansu",138,125,2
2020-03-30,"Guangdong",1484,1351,8
2020-03-30,"Guangxi",254,250,2
2020-03-30,"Guizhou",147,144,2
2020-03-30,"Hainan",168,162,6
2020-03-30,"Hebei",321,310,6
2020-03-30,"Heilongjiang",484,469,13
2020-03-30,"Henan",1276,1251,22
2020-03-30,"Hong Kong",682,123,4
2020-03-30,"Hunan",1018,1014,4
2020-03-30,"Inner Mongolia",97,74,1
2020-03-30,"Jiangsu",645,631,0
2020-03-30,"Jiangxi",937,935,1
2020-03-30,"Jilin",98,92,1
2020-03-30,"Liaoning",136,124,2
2020-03-30,"Macau",38,10,0
2020-03-30,"Ningxia",75,75,0
2020-03-30,"Qinghai",18,18,0
2020-03-30,"Shaanxi",253,242,3
2020-03-30,"Shandong",773,753,7
2020-03-30,"Shanghai",498,338,5
2020-03-30,"Shanxi",136,133,0
2020-03-30,"Sichuan",550,536,3
2020-03-30,"Taiwan",306,39,5
2020-03-30,"Tianjin",174,133,3
2020-03-30,"Tibet",1,1,0
2020-03-30,"Xinjiang",76,73,3
2020-03-30,"Yunnan",180,172,2
2020-03-30,"Zhejiang",1255,1225,1
2020-03-31,"Anhui",990,984,6
2020-03-31,"Beijing",580,418,8
2020-03-31,"Chongqing",579,570,6
2020-03-31,"Fujian",343,295,1
2020-03-31,"Gansu",138,125,2
2020-03-31,"Guangdong",1494,1356,8
2020-03-31,"Guangxi",254,250,2
2020-03-31,"Guizhou",147,144,2
2020-03-31,"Hainan",168,162,6
2020-03-31,"Hebei",321,310,6
2020-03-31,"Heilongjiang",484,469,13
2020-03-31,"Henan",1276,1251,22
2020-03-31,"Hong Kong",714,128,4
2020-03-31,"Hunan",1018,1014,4
2020-03-31,"Inner Mongolia",107,74,1
2020-03-31,"Jiangsu",646,631,0
2020-03-31,"Jiangxi",937,935,1
2020-03-31,"Jilin",98,92,1
2020-03-31,"Liaoning",139,124,2
2020-03-31,"Macau",41,10,0
2020-03-31,"Ningxia",75,75,0
2020-03-31,"Qinghai",18,18,0
2020-03-31,"Shaanxi",253,242,3
2020-03-31,"Shandong",774,753,7
2020-03-31,"Shanghai",509,341,5
2020-03-31,"Shanxi",136,133,0
2020-03-31,"Sichuan",550,536,3
2020-03-31,"Taiwan",306,39,5
2020-03-31,"Tianjin",174,135,3
2020-03-31,"Tibet",1,1,0
2020-03-31,"Xinjiang",76,73,3
2020-03-31,"Yunnan",181,172,2
2020-03-31,"Zhejiang",1257,1226,1
2020-04-01,"Anhui",990,984,6
2020-04-01,"Beijing",580,418,8
2020-04-01,"Chongqing",579,570,6
2020-04-01,"Fujian",345,298,1
2020-04-01,"Gansu",138,127,2
2020-04-01,"Guangdong",1501,1357,8
2020-04-01,"Guangxi",254,250,2
2020-04-01,"Guizhou",147,144,2
2020-04-01,"Hainan",168,162,6
2020-04-01,"Hebei",323,310,6
2020-04-01,"Heilongjiang",484,469,13
2020-04-01,"Henan",1276,1251,22
2020-04-01,"Hong Kong",765,147,4
2020-04-01,"Hunan",1018,1014,4
2020-04-01,"Inner Mongolia",111,74,1
2020-04-01,"Jiangsu",646,631,0
2020-04-01,"Jiangxi",937,935,1
2020-04-01,"Jilin",98,92,1
2020-04-01,"Liaoning",140,124,2
2020-04-01,"Macau",41,10,0
2020-04-01,"Ningxia",75,75,0
2020-04-01,"Qinghai",18,18,0
2020-04-01,"Shaanxi",255,242,3
2020-04-01,"Shandong",774,753,7
2020-04-01,"Shanghai",516,343,6
2020-04-01,"Shanxi",137,133,0
2020-04-01,"Sichuan",552,537,3
2020-04-01,"Taiwan",329,39,5
2020-04-01,"Tianjin",176,135,3
2020-04-01,"Tibet",1,1,0
2020-04-01,"Xinjiang",76,73,3
2020-04-01,"Yunnan",182,172,2
2020-04-01,"Zhejiang",1257,1227,1
2020-04-02,"Anhui",990,984,6
2020-04-02,"Beijing",582,424,8
2020-04-02,"Chongqing",579,570,6
2020-04-02,"Fujian",345,299,1
2020-04-02,"Gansu",138,127,2
2020-04-02,"Guangdong",1508,1368,8
2020-04-02,"Guangxi",254,252,2
2020-04-02,"Guizhou",147,144,2
2020-04-02,"Hainan",168,162,6
2020-04-02,"Hebei",325,310,6
2020-04-02,"Heilongjiang",488,469,13
2020-04-02,"Henan",1276,1251,22
2020-04-02,"Hong Kong",802,154,4
2020-04-02,"Hunan",1019,1014,4
2020-04-02,"Inner Mongolia",117,74,1
2020-04-02,"Jiangsu",647,631,0
2020-04-02,"Jiangxi",937,935,1
2020-04-02,"Jilin",98,92,1
2020-04-02,"Liaoning",141,124,2
2020-04-02,"Macau",41,10,0
2020-04-02,"Ningxia",75,75,0
2020-04-02,"Qinghai",18,18,0
2020-04-02,"Shaanxi",255,242,3
2020-04-02,"Shandong",775,753,7
2020-04-02,"Shanghai",522,343,6
2020-04-02,"Shanxi",137,133,0
2020-04-02,"Sichuan",554,537,3
2020-04-02,"Taiwan",339,45,5
2020-04-02,"Tianjin",177,140,3
2020-04-02,"Tibet",1,1,0
2020-04-02,"Xinjiang",76,73,3
2020-04-02,"Yunnan",183,172,2
2020-04-02,"Zhejiang",1258,1228,1
2020-04-03,"Anhui",990,984,6
2020-04-03,"Beijing",583,434,8
2020-04-03,"Chongqing",579,570,6
2020-04-03,"Fujian",349,301,1
2020-04-03,"Gansu",138,131,2
2020-04-03,"Guangdong",1514,1369,8
2020-04-03,"Guangxi",254,252,2
2020-04-03,"Guizhou",147,144,2
2020-04-03,"Hainan",168,162,6
2020-04-03,"Hebei",326,310,6
2020-04-03,"Heilongjiang",489,469,13
2020-04-03,"Henan",1276,1251,22
2020-04-03,"Hong Kong",845,173,4
2020-04-03,"Hunan",1019,1014,4
2020-04-03,"Inner Mongolia",117,74,1
2020-04-03,"Jiangsu",651,632,0
2020-04-03,"Jiangxi",937,935,1
2020-04-03,"Jilin",98,92,1
2020-04-03,"Liaoning",141,124,2
2020-04-03,"Macau",42,10,0
2020-04-03,"Ningxia",75,75,0
2020-04-03,"Qinghai",18,18,0
2020-04-03,"Shaanxi",255,244,3
2020-04-03,"Shandong",778,754,7
2020-04-03,"Shanghai",526,348,6
2020-04-03,"Shanxi",137,133,0
2020-04-03,"Sichuan",555,537,3
2020-04-03,"Taiwan",348,50,5
2020-04-03,"Tianjin",180,140,3
2020-04-03,"Tibet",1,1,0
2020-04-03,"Xinjiang",76,73,3
2020-04-03,"Yunnan",184,172,2
2020-04-03,"Zhejiang",1260,1228,1
2020-04-04,"Anhui",990,984,6
2020-04-04,"Beijing",585,438,8
2020-04-04,"Chongqing",579,570,6
2020-04-04,"Fujian",350,301,1
2020-04-04,"Gansu",138,131,2
2020-04-04,"Guangdong",1516,1378,8
2020-04-04,"Guangxi",254,252,2
2020-04-04,"Guizhou",147,144,2
2020-04-04,"Hainan",168,162,6
2020-04-04,"Hebei",326,310,6
2020-04-04,"Heilongjiang",491,469,13
2020-04-04,"Henan",1276,1251,22
2020-04-04,"Hong Kong",862,173,4
2020-04-04,"Hunan",1019,1014,4
2020-04-04,"Inner Mongolia",117,74,1
2020-04-04,"Jiangsu",651,632,0
2020-04-04,"Jiangxi",937,935,1
2020-04-04,"Jilin",98,92,1
2020-04-04,"Liaoning",141,125,2
2020-04-04,"Macau",43,10,0
2020-04-04,"Ningxia",75,75,0
2020-04-04,"Qinghai",18,18,0
2020-04-04,"Shaanxi",256,245,3
2020-04-04,"Shandong",778,755,7
2020-04-04,"Shanghai",529,356,6
2020-04-04,"Shanxi",137,133,0
2020-04-04,"Sichuan",557,538,3
2020-04-04,"Taiwan",355,50,5
2020-04-04,"Tianjin",180,144,3
2020-04-04,"Tibet",1,1,0
2020-04-04,"Xinjiang",76,73,3
2020-04-04,"Yunnan",184,172,2
2020-04-04,"Zhejiang",1262,1229,1
2020-04-05,"Anhui",990,984,6
2020-04-05,"Beijing",586,441,8
2020-04-05,"Chongqing",579,570,6
2020-04-05,"Fujian",350,304,1
2020-04-05,"Gansu",139,131,2
2020-04-05,"Guangdong",1524,1387,8
2020-04-05,"Guangxi",254,252,2
2020-04-05,"Guizhou",147,144,2
2020-04-05,"Hainan",168,162,6
2020-04-05,"Hebei",327,310,6
2020-04-05,"Heilongjiang",504,469,13
2020-04-05,"Henan",1276,1251,22
2020-04-05,"Hong Kong",890,206,4
2020-04-05,"Hunan",1019,1014,4
2020-04-05,"Inner Mongolia",117,74,1
2020-04-05,"Jiangsu",651,633,0
2020-04-05,"Jiangxi",937,935,1
2020-04-05,"Jilin",98,92,1
2020-04-05,"Liaoning",142,126,2
2020-04-05,"Macau",44,10,0
2020-04-05,"Ningxia",75,75,0
2020-04-05,"Qinghai",18,18,0
2020-04-05,"Shaanxi",256,245,3
2020-04-05,"Shandong",779,755,7
2020-04-05,"Shanghai",531,383,6
2020-04-05,"Shanxi",138,133,0
2020-04-05,"Sichuan",558,539,3
2020-04-05,"Taiwan",363,50,5
2020-04-05,"Tianjin",180,144,3
2020-04-05,"Tibet",1,1,0
2020-04-05,"Xinjiang",76,73,3
2020-04-05,"Yunnan",184,172,2
2020-04-05,"Zhejiang",1263,1230,1
2020-04-06,"Anhui",990,984,6
2020-04-06,"Beijing",587,443,8
2020-04-06,"Chongqing",579,570,6
2020-04-06,"Fujian",350,305,1
2020-04-06,"Gansu",139,133,2
2020-04-06,"Guangdong",1532,1395,8
2020-04-06,"Guangxi",254,252,2
2020-04-06,"Guizhou",147,144,2
2020-04-06,"Hainan",168,162,6
2020-04-06,"Hebei",327,310,6
2020-04-06,"Heilongjiang",524,469,13
2020-04-06,"Henan",1276,1252,22
2020-04-06,"Hong Kong",914,216,4
2020-04-06,"Hunan",1019,1014,4
2020-04-06,"Inner Mongolia",118,74,1
2020-04-06,"Jiangsu",651,633,0
2020-04-06,"Jiangxi",937,935,1
2020-04-06,"Jilin",98,92,1
2020-04-06,"Liaoning",142,129,2
2020-04-06,"Macau",44,10,0
2020-04-06,"Ningxia",75,75,0
2020-04-06,"Qinghai",18,18,0
2020-04-06,"Shaanxi",256,246,3
2020-04-06,"Shandong",780,755,7
2020-04-06,"Shanghai",536,389,6
2020-04-06,"Shanxi",138,133,0
2020-04-06,"Sichuan",559,540,3
2020-04-06,"Taiwan",373,57,5
2020-04-06,"Tianjin",180,151,3
2020-04-06,"Tibet",1,1,0
2020-04-06,"Xinjiang",76,73,3
2020-04-06,"Yunnan",184,172,2
2020-04-06,"Zhejiang",1264,1230,1
2020-04-07,"Anhui",990,984,6
2020-04-07,"Beijing",587,448,8
2020-04-07,"Chongqing",579,570,6
2020-04-07,"Fujian",351,305,1
2020-04-07,"Gansu",139,133,2
2020-04-07,"Guangdong",1533,1401,8
2020-04-07,"Guangxi",254,252,2
2020-04-07,"Guizhou",147,144,2
2020-04-07,"Hainan",168,162,6
2020-04-07,"Hebei",327,312,6
2020-04-07,"Heilongjiang",544,470,13
2020-04-07,"Henan",1276,1252,22
2020-04-07,"Hong Kong",935,236,4
2020-04-07,"Hunan",1019,1014,4
2020-04-07,"Inner Mongolia",121,74,1
2020-04-07,"Jiangsu",651,633,0
2020-04-07,"Jiangxi",937,935,1
2020-04-07,"Jilin",98,92,1
2020-04-07,"Liaoning",144,130,2
2020-04-07,"Macau",44,10,0
2020-04-07,"Ningxia",75,75,0
2020-04-07,"Qinghai",18,18,0
2020-04-07,"Shaanxi",256,246,3
2020-04-07,"Shandong",783,755,7
2020-04-07,"Shanghai",538,406,6
2020-04-07,"Shanxi",138,133,0
2020-04-07,"Sichuan",560,541,3
2020-04-07,"Taiwan",373,57,5
2020-04-07,"Tianjin",180,152,3
2020-04-07,"Tibet",1,1,0
2020-04-07,"Xinjiang",76,73,3
2020-04-07,"Yunnan",184,173,2
2020-04-07,"Zhejiang",1265,1230,1
2020-04-08,"Anhui",990,984,6
2020-04-08,"Beijing",588,455,8
2020-04-08,"Chongqing",579,570,6
2020-04-08,"Fujian",351,308,1
2020-04-08,"Gansu",139,135,2
2020-04-08,"Guangdong",1536,1412,8
2020-04-08,"Guangxi",254,252,2
2020-04-08,"Guizhou",147,144,2
2020-04-08,"Hainan",168,162,6
2020-04-08,"Hebei",327,312,6
2020-04-08,"Heilongjiang",569,470,13
2020-04-08,"Henan",1276,1252,22
2020-04-08,"Hong Kong",960,264,4
2020-04-08,"Hunan",1019,1014,4
2020-04-08,"Inner Mongolia",124,74,1
2020-04-08,"Jiangsu",651,633,0
2020-04-08,"Jiangxi",937,935,1
2020-04-08,"Jilin",98,93,1
2020-04-08,"Liaoning",144,131,2
2020-04-08,"Macau",45,10,0
2020-04-08,"Ningxia",75,75,0
2020-04-08,"Qinghai",18,18,0
2020-04-08,"Shaanxi",256,246,3
2020-04-08,"Shandong",783,755,7
2020-04-08,"Shanghai",543,417,7
2020-04-08,"Shanxi",163,134,0
2020-04-08,"Sichuan",560,541,3
2020-04-08,"Taiwan",379,61,5
2020-04-08,"Tianjin",181,152,3
2020-04-08,"Tibet",1,1,0
2020-04-08,"Xinjiang",76,73,3
2020-04-08,"Yunnan",184,173,2
2020-04-08,"Zhejiang",1266,1232,1
2020-04-09,"Anhui",991,984,6
2020-04-09,"Beijing",588,464,8
2020-04-09,"Chongqing",579,570,6
2020-04-09,"Fujian",351,310,1
2020-04-09,"Gansu",139,135,2
2020-04-09,"Guangdong",1539,1423,8
2020-04-09,"Guangxi",254,252,2
2020-04-09,"Guizhou",147,144,2
2020-04-09,"Hainan",168,162,6
2020-04-09,"Hebei",327,313,6
2020-04-09,"Heilongjiang",609,470,13
2020-04-09,"Henan",1276,1252,22
2020-04-09,"Hong Kong",973,293,4
2020-04-09,"Hunan",1019,1014,4
2020-04-09,"Inner Mongolia",126,79,1
2020-04-09,"Jiangsu",651,633,0
2020-04-09,"Jiangxi",937,935,1
2020-04-09,"Jilin",98,95,1
2020-04-09,"Liaoning",144,132,2
2020-04-09,"Macau",45,10,0
2020-04-09,"Ningxia",75,75,0
2020-04-09,"Qinghai",18,18,0
2020-04-09,"Shaanxi",256,246,3
2020-04-09,"Shandong",783,756,7
2020-04-09,"Shanghai",552,422,7
2020-04-09,"Shanxi",166,134,0
2020-04-09,"Sichuan",560,541,3
2020-04-09,"Taiwan",379,67,5
2020-04-09,"Tianjin",182,154,3
2020-04-09,"Tibet",1,1,0
2020-04-09,"Xinjiang",76,73,3
2020-04-09,"Yunnan",184,173,2
2020-04-09,"Zhejiang",1267,1235,1
2020-04-10,"Anhui",991,984,6
2020-04-10,"Beijing",588,469,8
2020-04-10,"Chongqing",579,570,6
2020-04-10,"Fujian",351,312,1
2020-04-10,"Gansu",139,135,2
2020-04-10,"Guangdong",1544,1434,8
2020-04-10,"Guangxi",254,252,2
2020-04-10,"Guizhou",147,144,2
2020-04-10,"Hainan",168,162,6
2020-04-10,"Hebei",327,313,6
2020-04-10,"Heilongjiang",638,470,13
2020-04-10,"Henan",1276,1252,22
2020-04-10,"Hong Kong",989,309,4
2020-04-10,"Hunan",1019,1014,4
2020-04-10,"Inner Mongolia",128,79,1
2020-04-10,"Jiangsu",651,634,0
2020-04-10,"Jiangxi",937,936,1
2020-04-10,"Jilin",98,96,1
2020-04-10,"Liaoning",144,132,2
2020-04-10,"Macau",45,10,0
2020-04-10,"Ningxia",75,75,0
2020-04-10,"Qinghai",18,18,0
2020-04-10,"Shaanxi",256,246,3
2020-04-10,"Shandong",783,756,7
2020-04-10,"Shanghai",555,435,7
2020-04-10,"Shanxi",168,134,0
2020-04-10,"Sichuan",560,546,3
2020-04-10,"Taiwan",382,91,6
2020-04-10,"Tianjin",183,158,3
2020-04-10,"Tibet",1,1,0
2020-04-10,"Xinjiang",76,73,3
2020-04-10,"Yunnan",184,173,2
2020-04-10,"Zhejiang",1267,1235,1
2020-04-11,"Anhui",991,984,6
2020-04-11,"Beijing",589,474,8
2020-04-11,"Chongqing",579,570,6
2020-04-11,"Fujian",351,321,1
2020-04-11,"Gansu",139,135,2
2020-04-11,"Guangdong",1548,1437,8
2020-04-11,"Guangxi",254,252,2
2020-04-11,"Guizhou",147,144,2
2020-04-11,"Hainan",168,162,6
2020-04-11,"Hebei",327,313,6
2020-04-11,"Heilongjiang",661,470,13
2020-04-11,"Henan",1276,1252,22
2020-04-11,"Hong Kong",1000,336,4
2020-04-11,"Hunan",1019,1014,4
2020-04-11,"Inner Mongolia",155,79,1
2020-04-11,"Jiangsu",652,636,0
2020-04-11,"Jiangxi",937,936,1
2020-04-11,"Jilin",98,96,1
2020-04-11,"Liaoning",145,133,2
2020-04-11,"Macau",45,10,0
2020-04-11,"Ningxia",75,75,0
2020-04-11,"Qinghai",18,18,0
2020-04-11,"Shaanxi",256,248,3
2020-04-11,"Shandong",784,757,7
2020-04-11,"Shanghai",555,438,7
2020-04-11,"Shanxi",172,135,0
2020-04-11,"Sichuan",560,547,3
2020-04-11,"Taiwan",385,99,6
2020-04-11,"Tianjin",183,161,3
2020-04-11,"Tibet",1,1,0
2020-04-11,"Xinjiang",76,73,3
2020-04-11,"Yunnan",184,174,2
2020-04-11,"Zhejiang",1267,1236,1
2020-04-12,"Anhui",991,984,6
2020-04-12,"Beijing",589,479,8
2020-04-12,"Chongqing",579,570,6
2020-04-12,"Fujian",352,321,1
2020-04-12,"Gansu",139,135,2
2020-04-12,"Guangdong",1552,1443,8
2020-04-12,"Guangxi",254,252,2
2020-04-12,"Guizhou",147,144,2
2020-04-12,"Hainan",168,162,6
2020-04-12,"Hebei",327,313,6
2020-04-12,"Heilongjiang",684,470,13
2020-04-12,"Henan",1276,1253,22
2020-04-12,"Hong Kong",1004,360,4
2020-04-12,"Hunan",1019,1014,4
2020-04-12,"Inner Mongolia",189,83,1
2020-04-12,"Jiangsu",653,638,0
2020-04-12,"Jiangxi",937,936,1
2020-04-12,"Jilin",99,96,1
2020-04-12,"Liaoning",145,136,2
2020-04-12,"Macau",45,13,0
2020-04-12,"Ningxia",75,75,0
2020-04-12,"Qinghai",18,18,0
2020-04-12,"Shaanxi",256,248,3
2020-04-12,"Shandong",784,757,7
2020-04-12,"Shanghai",607,446,7
2020-04-12,"Shanxi",172,135,0
2020-04-12,"Sichuan",560,547,3
2020-04-12,"Taiwan",388,109,6
2020-04-12,"Tianjin",184,161,3
2020-04-12,"Tibet",1,1,0
2020-04-12,"Xinjiang",76,73,3
2020-04-12,"Yunnan",184,174,2
2020-04-12,"Zhejiang",1267,1238,1
2020-04-13,"Anhui",991,984,6
2020-04-13,"Beijing",589,484,8
2020-04-13,"Chongqing",579,570,6
2020-04-13,"Fujian",352,327,1
2020-04-13,"Gansu",139,135,2
2020-04-13,"Guangdong",1555,1467,8
2020-04-13,"Guangxi",254,252,2
2020-04-13,"Guizhou",147,144,2
2020-04-13,"Hainan",168,162,6
2020-04-13,"Hebei",327,313,6
2020-04-13,"Heilongjiang",740,470,13
2020-04-13,"Henan",1276,1253,22
2020-04-13,"Hong Kong",1009,397,4
2020-04-13,"Hunan",1019,1014,4
2020-04-13,"Inner Mongolia",190,83,1
2020-04-13,"Jiangsu",653,638,0
2020-04-13,"Jiangxi",937,936,1
2020-04-13,"Jilin",100,96,1
2020-04-13,"Liaoning",145,138,2
2020-04-13,"Macau",45,13,0
2020-04-13,"Ningxia",75,75,0
2020-04-13,"Qinghai",18,18,0
2020-04-13,"Shaanxi",256,248,3
2020-04-13,"Shandong",784,758,7
2020-04-13,"Shanghai",618,458,7
2020-04-13,"Shanxi",173,135,0
2020-04-13,"Sichuan",560,548,3
2020-04-13,"Taiwan",393,114,6
2020-04-13,"Tianjin",184,164,3
2020-04-13,"Tibet",1,1,0
2020-04-13,"Xinjiang",76,73,3
2020-04-13,"Yunnan",184,174,2
2020-04-13,"Zhejiang",1267,1239,1
2020-04-14,"Anhui",991,984,6
2020-04-14,"Beijing",589,491,8
2020-04-14,"Chongqing",579,570,6
2020-04-14,"Fujian",353,330,1
2020-04-14,"Gansu",139,136,2
2020-04-14,"Guangdong",1564,1458,8
2020-04-14,"Guangxi",254,252,2
2020-04-14,"Guizhou",147,144,2
2020-04-14,"Hainan",168,162,6
2020-04-14,"Hebei",327,314,6
2020-04-14,"Heilongjiang",819,470,13
2020-04-14,"Henan",1276,1254,22
2020-04-14,"Hong Kong",1012,434,4
2020-04-14,"Hunan",1019,1014,4
2020-04-14,"Inner Mongolia",190,91,1
2020-04-14,"Jiangsu",653,641,0
2020-04-14,"Jiangxi",937,936,1
2020-04-14,"Jilin",100,96,1
2020-04-14,"Liaoning",145,138,2
2020-04-14,"Macau",45,15,0
2020-04-14,"Ningxia",75,75,0
2020-04-14,"Qinghai",18,18,0
2020-04-14,"Shaanxi",256,248,3
2020-04-14,"Shandong",784,759,7
2020-04-14,"Shanghai",618,468,7
2020-04-14,"Shanxi",173,135,0
2020-04-14,"Sichuan",560,548,3
2020-04-14,"Taiwan",393,124,6
2020-04-14,"Tianjin",185,168,3
2020-04-14,"Tibet",1,1,0
2020-04-14,"Xinjiang",76,73,3
2020-04-14,"Yunnan",184,175,2
2020-04-14,"Zhejiang",1267,1242,1
2020-04-15,"Anhui",991,984,6
2020-04-15,"Beijing",590,495,8
2020-04-15,"Chongqing",579,570,6
2020-04-15,"Fujian",353,333,1
2020-04-15,"Gansu",139,136,2
2020-04-15,"Guangdong",1566,1462,8
2020-04-15,"Guangxi",254,252,2
2020-04-15,"Guizhou",147,144,2
2020-04-15,"Hainan",168,162,6
2020-04-15,"Hebei",327,314,6
2020-04-15,"Heilongjiang",841,470,13
2020-04-15,"Henan",1276,1254,22
2020-04-15,"Hong Kong",1016,459,4
2020-04-15,"Hunan",1019,1014,4
2020-04-15,"Inner Mongolia",190,94,1
2020-04-15,"Jiangsu",653,642,0
2020-04-15,"Jiangxi",937,936,1
2020-04-15,"Jilin",102,96,1
2020-04-15,"Liaoning",145,138,2
2020-04-15,"Macau",45,16,0
2020-04-15,"Ningxia",75,75,0
2020-04-15,"Qinghai",18,18,0
2020-04-15,"Shaanxi",256,251,3
2020-04-15,"Shandong",784,761,7
2020-04-15,"Shanghai",622,485,7
2020-04-15,"Shanxi",186,135,0
2020-04-15,"Sichuan",560,550,3
2020-04-15,"Taiwan",395,137,6
2020-04-15,"Tianjin",185,171,3
2020-04-15,"Tibet",1,1,0
2020-04-15,"Xinjiang",76,73,3
2020-04-15,"Yunnan",184,176,2
2020-04-15,"Zhejiang",1268,1244,1
2020-04-16,"Anhui",991,984,6
2020-04-16,"Beijing",593,503,8
2020-04-16,"Chongqing",579,570,6
2020-04-16,"Fujian",353,333,1
2020-04-16,"Gansu",139,136,2
2020-04-16,"Guangdong",1571,1471,8
2020-04-16,"Guangxi",254,252,2
2020-04-16,"Guizhou",147,144,2
2020-04-16,"Hainan",168,162,6
2020-04-16,"Hebei",328,315,6
2020-04-16,"Heilongjiang",861,471,13
2020-04-16,"Henan",1276,1254,22
2020-04-16,"Hong Kong",1017,485,4
2020-04-16,"Hunan",1019,1014,4
2020-04-16,"Inner Mongolia",193,94,1
2020-04-16,"Jiangsu",653,642,0
2020-04-16,"Jiangxi",937,936,1
2020-04-16,"Jilin",102,96,1
2020-04-16,"Liaoning",145,140,2
2020-04-16,"Macau",45,16,0
2020-04-16,"Ningxia",75,75,0
2020-04-16,"Qinghai",18,18,0
2020-04-16,"Shaanxi",256,251,3
2020-04-16,"Shandong",784,761,7
2020-04-16,"Shanghai",628,489,7
2020-04-16,"Shanxi",194,135,0
2020-04-16,"Sichuan",560,552,3
2020-04-16,"Taiwan",395,137,6
2020-04-16,"Tianjin",185,171,3
2020-04-16,"Tibet",1,1,0
2020-04-16,"Xinjiang",76,73,3
2020-04-16,"Yunnan",184,176,2
2020-04-16,"Zhejiang",1268,1244,1
