"time","country","province","city","cum_confirm","cum_heal","cum_dead","suspected"
2020-04-08,"China","Hainan","Baoting County",3,3,0,0
2020-04-08,"China","Hainan","Qiongzhong County",1,1,0,0
2020-04-08,"China","Chongqing","Gaoxin District",4,4,0,0
2020-04-08,"China","Chongqing","Liangjiang New Area",17,17,0,0
2020-04-08,"China","Chongqing",NA,3,0,0,0
2020-04-08,"China","Chongqing","Wanzhou District",118,114,4,0
2020-04-08,"China","Chongqing","Fuling District",5,5,0,0
2020-04-08,"China","Chongqing","Yuzhong District",20,20,0,0
2020-04-08,"China","Chongqing","Dadukou District",7,7,0,0
2020-04-08,"China","Chongqing","Jiangbei District",28,28,0,0
2020-04-08,"China","Chongqing","Shapingba District",9,9,0,0
2020-04-08,"China","Chongqing","Jiulongpo District",21,20,1,0
2020-04-08,"China","Chongqing","Nan'an District",15,15,0,0
2020-04-08,"China","Chongqing",NA,0,0,0,0
2020-04-08,"China","Chongqing","Qijiang District",23,23,0,0
2020-04-08,"China","Chongqing","Dazu District",14,14,0,0
2020-04-08,"China","Chongqing","Yubei District",17,17,0,0
2020-04-08,"China","Chongqing","Banan District",6,6,0,0
2020-04-08,"China","Chongqing","Qianjiang District",2,2,0,0
2020-04-08,"China","Chongqing","Changshou District",22,22,0,0
2020-04-08,"China","Chongqing","Jiangjin District",4,4,0,0
2020-04-08,"China","Chongqing","Hechuan District",23,23,0,0
2020-04-08,"China","Chongqing","Yongchuan District",5,5,0,0
2020-04-08,"China","Chongqing",NA,0,0,0,0
2020-04-08,"China","Chongqing","Bishan District",9,9,0,0
2020-04-08,"China","Chongqing","Tongliang District",10,10,0,0
2020-04-08,"China","Chongqing","Tongnan District",18,18,0,0
2020-04-08,"China","Chongqing","Rongchang District",9,9,0,0
2020-04-08,"China","Chongqing","Kaizhou District",21,20,1,0
2020-04-08,"China","Chongqing","Liangping District",4,4,0,0
2020-04-08,"China","Chongqing","Wulong District",1,1,0,0
2020-04-08,"China","Chongqing","Chengkou District",2,2,0,0
2020-04-08,"China","Chongqing","Fengdu County",10,10,0,0
2020-04-08,"China","Chongqing","Dianjiang County",20,20,0,0
2020-04-08,"China","Chongqing","Zhong County",21,21,0,0
2020-04-08,"China","Chongqing","Yunyang County",25,25,0,0
2020-04-08,"China","Chongqing","Fengjie County",22,22,0,0
2020-04-08,"China","Chongqing","Wushan County",10,10,0,0
2020-04-08,"China","Chongqing","Wuxi County",14,14,0,0
2020-04-08,"China","Chongqing","Shizhu County",15,15,0,0
2020-04-08,"China","Chongqing","Xiushan County",1,1,0,0
2020-04-08,"China","Chongqing","Youyang County",1,1,0,0
2020-04-08,"China","Chongqing","Pengshui County",2,2,0,0
2020-04-08,"China","Chongqing","Wansheng Economic Development Zone",1,1,0,0
2020-04-08,"China","Sichuan",NA,0,0,0,0
2020-04-08,"China","Sichuan","Chengdu",165,146,3,0
2020-04-08,"China","Sichuan","Zigong",9,9,0,0
2020-04-08,"China","Sichuan","Panzhihua",16,16,0,0
2020-04-08,"China","Sichuan","Luzhou",24,24,0,0
2020-04-08,"China","Sichuan","Deyang",18,18,0,0
2020-04-08,"China","Sichuan","Mianyang",22,22,0,0
2020-04-08,"China","Sichuan","Guangyuan",6,6,0,0
2020-04-08,"China","Sichuan","Suining",17,17,0,0
2020-04-08,"China","Sichuan","Neijiang",22,22,0,0
2020-04-08,"China","Sichuan","Leshan",3,3,0,0
2020-04-08,"China","Sichuan","Nanchong",39,39,0,0
2020-04-08,"China","Sichuan","Meishan",8,8,0,0
2020-04-08,"China","Sichuan","Yibin",12,12,0,0
2020-04-08,"China","Sichuan","Guang'an",30,30,0,0
2020-04-08,"China","Sichuan","Dazhou",42,42,0,0
2020-04-08,"China","Sichuan","Ya'an",7,7,0,0
2020-04-08,"China","Sichuan","Bazhong",24,24,0,0
2020-04-08,"China","Sichuan","Ziyang",4,4,0,0
2020-04-08,"China","Sichuan","Ngawa County",1,1,0,0
2020-04-08,"China","Sichuan","Garzê",78,78,0,0
2020-04-08,"China","Sichuan","Liangshan",13,13,0,0
2020-04-08,"China","Guizhou",NA,1,0,0,0
2020-04-08,"China","Guizhou","Guiyang",36,35,1,0
2020-04-08,"China","Guizhou","Liupanshui",10,9,1,0
2020-04-08,"China","Guizhou","Zunyi",32,32,0,0
2020-04-08,"China","Guizhou","Anshun",4,4,0,0
2020-04-08,"China","Guizhou","Bijie",23,23,0,0
2020-04-08,"China","Guizhou","Tongren",10,10,0,0
2020-04-08,"China","Guizhou","Qianxinan Prefecture",4,4,0,0
2020-04-08,"China","Guizhou","Qiandongnan Prefecture",10,10,0,0
2020-04-08,"China","Guizhou","Qiannan Prefecture",17,17,0,0
2020-04-08,"China","Yunnan",NA,10,1,0,0
2020-04-08,"China","Yunnan","Kunming",53,53,0,0
2020-04-08,"China","Yunnan","Qujing",13,13,0,0
2020-04-08,"China","Yunnan","Yuxi",14,13,1,0
2020-04-08,"China","Yunnan","Baoshan",9,9,0,0
2020-04-08,"China","Yunnan","Zhaotong",25,25,0,0
2020-04-08,"China","Yunnan","Lijiang",7,7,0,0
2020-04-08,"China","Yunnan","Pu'er",4,4,0,0
2020-04-08,"China","Yunnan","Lincang",1,1,0,0
2020-04-08,"China","Yunnan","Chuxiong Prefecture",4,4,0,0
2020-04-08,"China","Yunnan",NA,9,9,0,0
2020-04-08,"China","Yunnan","Wenshan Prefecture",2,2,0,0
2020-04-08,"China","Yunnan","Xishuangbanna",15,14,1,0
2020-04-08,"China","Yunnan",NA,13,13,0,0
2020-04-08,"China","Yunnan",NA,5,5,0,0
2020-04-08,"China","Yunnan",NA,0,0,0,0
2020-04-08,"China","Yunnan",NA,0,0,0,0
2020-04-08,"China","Tibet",NA,0,0,0,0
2020-04-08,"China","Tibet","Lhasa",1,1,0,0
2020-04-08,"China","Tibet","Xigazê",0,0,0,0
2020-04-08,"China","Tibet","Qamdo",0,0,0,0
2020-04-08,"China","Tibet","Nyingchi",0,0,0,0
2020-04-08,"China","Tibet","Shannan",0,0,0,0
2020-04-08,"China","Tibet","Nagqu",0,0,0,0
2020-04-08,"China","Tibet",NA,0,0,0,0
2020-04-08,"China","Shaanxi",NA,11,4,0,0
2020-04-08,"China","Shaanxi","Xi'an",120,117,3,0
2020-04-08,"China","Shaanxi","Tongchuan",8,8,0,0
2020-04-08,"China","Shaanxi","Baoji",13,13,0,0
2020-04-08,"China","Shaanxi","Xianyang",17,17,0,0
2020-04-08,"China","Shaanxi","Weinan",15,15,0,0
2020-04-08,"China","Shaanxi","Yan'an",8,8,0,0
2020-04-08,"China","Shaanxi","Hanzhong",26,26,0,0
2020-04-08,"China","Shaanxi","Yulin",3,3,0,0
2020-04-08,"China","Shaanxi","Ankang",26,26,0,0
2020-04-08,"China","Shaanxi","Yangling Demonstration Zone",1,1,0,0
2020-04-08,"China","Shaanxi","Shangluo",7,7,0,0
2020-04-08,"China","Shaanxi","Hancheng",1,1,0,0
2020-04-08,"China","Gansu",NA,47,45,0,0
2020-04-08,"China","Gansu","Lanzhou",37,35,2,0
2020-04-08,"China","Gansu","Jiayuguan",0,0,0,0
2020-04-08,"China","Gansu","Jinchang",1,1,0,0
2020-04-08,"China","Gansu","Baiyin",4,4,0,0
2020-04-08,"China","Gansu","Tianshui",12,12,0,0
2020-04-08,"China","Gansu","Wuwei",0,0,0,0
2020-04-08,"China","Gansu","Zhangye",2,2,0,0
2020-04-08,"China","Gansu","Pingliang",9,9,0,0
2020-04-08,"China","Gansu","Jiuquan",0,0,0,0
2020-04-08,"China","Gansu","Qingyang",3,3,0,0
2020-04-08,"China","Gansu","Dingxi",9,9,0,0
2020-04-08,"China","Gansu","Longnan",4,4,0,0
2020-04-08,"China","Gansu",NA,3,3,0,0
2020-04-08,"China","Gansu","Gannan Prefecture",8,8,0,0
2020-04-08,"China","Qinghai",NA,0,0,0,0
2020-04-08,"China","Qinghai","Xining",15,15,0,0
2020-04-08,"China","Qinghai","Haidong",0,0,0,0
2020-04-08,"China","Qinghai","Haibei Prefecture",3,3,0,0
2020-04-08,"China","Qinghai",NA,0,0,0,0
2020-04-08,"China","Qinghai",NA,0,0,0,0
2020-04-08,"China","Qinghai",NA,0,0,0,0
2020-04-08,"China","Qinghai",NA,0,0,0,0
2020-04-08,"China","Qinghai",NA,0,0,0,0
2020-04-08,"China","Ningxia","Ningdong",1,1,0,0
2020-04-08,"China","Ningxia",NA,0,0,0,0
2020-04-08,"China","Ningxia","Yinchuan",36,36,0,0
2020-04-08,"China","Ningxia","Shizuishan",1,1,0,0
2020-04-08,"China","Ningxia","Wuzhong",28,28,0,0
2020-04-08,"China","Ningxia","Guyuan",5,5,0,0
2020-04-08,"China","Ningxia","Zhongwei",4,4,0,0
2020-04-08,"China","Xinjiang","9th Division of Xinjiang Production and Construction Corps",4,3,1,0
2020-04-08,"China","Xinjiang","7th Division of Xinjiang Production and Construction Corps",1,1,0,0
2020-04-08,"China","Xinjiang",NA,0,0,0,0
2020-04-08,"China","Xinjiang","ÜrümqiÜrümqi",23,23,0,0
2020-04-08,"China","Xinjiang","Karamay",0,0,0,0
2020-04-08,"China","Xinjiang","Turpan",3,3,0,0
2020-04-08,"China","Xinjiang","Hami",0,0,0,0
2020-04-08,"China","Xinjiang","12th Division of Xinjiang Production and Construction Corps",3,3,0,0
2020-04-08,"China","Xinjiang",NA,10,9,1,0
2020-04-08,"China","Xinjiang","Changji Prefecture",4,4,0,0
2020-04-08,"China","Xinjiang",NA,0,0,0,0
2020-04-08,"China","Xinjiang",NA,3,3,0,0
2020-04-08,"China","Xinjiang","Aksu",1,1,0,0
2020-04-08,"China","Xinjiang",NA,0,0,0,0
2020-04-08,"China","Xinjiang","Kashgar",0,0,0,0
2020-04-08,"China","Xinjiang","Hotan",0,0,0,0
2020-04-08,"China","Xinjiang",NA,18,18,0,0
2020-04-08,"China","Xinjiang","Tacheng",0,0,0,0
2020-04-08,"China","Xinjiang","Altay",0,0,0,0
2020-04-08,"China","Xinjiang","Shihezi",4,3,1,0
2020-04-08,"China","Xinjiang","Aral",0,0,0,0
2020-04-08,"China","Xinjiang","Tumxuk",0,0,0,0
2020-04-08,"China","Xinjiang","Wujiaqu",2,2,0,0
2020-04-08,"China","Xinjiang","Beitun",0,0,0,0
2020-04-08,"China","Xinjiang","Tiemenguan",0,0,0,0
2020-04-08,"China","Xinjiang","Shuanghe",0,0,0,0
2020-04-08,"China","Xinjiang","Kokdala",0,0,0,0
2020-04-08,"China","Xinjiang","Kunyu",0,0,0,0
2020-04-08,"China","Taiwan","Taiwan",379,61,5,0
2020-04-08,"China","Hong Kong","Hong Kong",960,264,4,0
2020-04-08,"China","Macau","Macau",45,10,0,0
2020-04-09,"China","Beijing","Location TBD",0,382,8,0
2020-04-09,"China","Beijing","Foreign to Beijing",25,2,0,0
2020-04-09,"China","Beijing",NA,172,62,0,0
2020-04-09,"China","Beijing","Dongcheng",14,0,0,0
2020-04-09,"China","Beijing","Xicheng",53,0,0,0
2020-04-09,"China","Beijing","Chaoyang",72,0,0,0
2020-04-09,"China","Beijing","Fengtai",43,0,0,0
2020-04-09,"China","Beijing","Shijingshan",14,1,0,0
2020-04-09,"China","Beijing","Haidian",64,0,0,0
2020-04-09,"China","Beijing","Mentougou",3,0,0,0
2020-04-09,"China","Beijing","Fangshan",16,0,0,0
2020-04-09,"China","Beijing","Tongzhou",19,0,0,0
2020-04-09,"China","Beijing","Shunyi",10,0,0,0
2020-04-09,"China","Beijing","Changping",29,1,0,0
2020-04-09,"China","Beijing","Daxing",39,16,0,0
2020-04-09,"China","Beijing","Huairou",7,0,0,0
2020-04-09,"China","Beijing",NA,0,0,0,0
2020-04-09,"China","Beijing","Miyun",7,0,0,0
2020-04-09,"China","Beijing","Yanqing",1,0,0,0
2020-04-09,"China","Tianjin","Foreign to Tianjin",6,6,0,0
2020-04-09,"China","Tianjin",NA,46,21,0,0
2020-04-09,"China","Tianjin","Changjiang County",6,6,0,0
2020-04-09,"China","Tianjin","Ding'an County",15,14,1,0
2020-04-09,"China","Tianjin","Qiongzhong County",4,4,0,0
2020-04-09,"China","Tianjin","Qiongzhong County",6,6,0,0
2020-04-09,"China","Tianjin","Lingao County",12,12,0,0
2020-04-09,"China","Tianjin","Ledong County",2,2,0,0
2020-04-09,"China","Tianjin","Qiongzhong County",4,4,0,0
2020-04-09,"China","Tianjin","Ledong County",4,4,0,0
2020-04-09,"China","Tianjin","Ledong County",2,2,0,0
2020-04-09,"China","Tianjin","Beichen District",6,6,0,0
2020-04-09,"China","Tianjin","Wuqing District",2,2,0,0
2020-04-09,"China","Tianjin","Lingshui County",60,58,2,0
2020-04-09,"China","Tianjin","Ledong County",3,3,0,0
2020-04-09,"China","Tianjin","Ledong County",4,4,0,0
2020-04-09,"China","Tianjin",NA,0,0,0,0
2020-04-09,"China","Tianjin",NA,0,0,0,0
2020-04-09,"China","Hebei",NA,9,1,0,0
2020-04-09,"China","Hebei","Shijiazhuang",29,29,0,0
2020-04-09,"China","Hebei","Tangshan",58,57,1,0
2020-04-09,"China","Hebei","Qinhuangdao",10,9,1,0
2020-04-09,"China","Hebei","Handan",32,32,0,0
2020-04-09,"China","Hebei","Xingtai",23,22,1,0
2020-04-09,"China","Hebei","Baoding",32,32,0,0
2020-04-09,"China","Hebei","Zhangjiakou",41,41,0,0
2020-04-09,"China","Hebei","Chengde",7,7,0,0
2020-04-09,"China","Hebei","Cangzhou",48,45,3,0
2020-04-09,"China","Hebei","Langfang",30,30,0,0
2020-04-09,"China","Hebei","Hengshui",8,8,0,0
2020-04-09,"China","Shanxi",NA,33,1,0,0
2020-04-09,"China","Shanxi","Taiyuan",20,20,0,0
2020-04-09,"China","Shanxi","Datong",12,12,0,0
2020-04-09,"China","Shanxi","Yangquan",4,4,0,0
2020-04-09,"China","Shanxi","Changzhi",8,8,0,0
2020-04-09,"China","Shanxi","Jincheng",10,10,0,0
2020-04-09,"China","Shanxi","Shuozhou",8,8,0,0
2020-04-09,"China","Shanxi","Jinzhong",37,37,0,0
2020-04-09,"China","Shanxi","Yuncheng",19,19,0,0
2020-04-09,"China","Shanxi","Xinzhou",7,7,0,0
2020-04-09,"China","Shanxi","Linfen",2,2,0,0
2020-04-09,"China","Shanxi","Lüliang",6,6,0,0
2020-04-09,"China","Inner Mongolia",NA,51,5,0,0
2020-04-09,"China","Inner Mongolia","Hohhot",7,7,0,0
2020-04-09,"China","Inner Mongolia","Baotou",11,11,0,0
2020-04-09,"China","Inner Mongolia","Wuhai",2,2,0,0
2020-04-09,"China","Inner Mongolia","Chifeng",9,9,0,0
2020-04-09,"China","Inner Mongolia","Tongliao",7,7,0,0
2020-04-09,"China","Inner Mongolia","Ordos",11,11,0,0
2020-04-09,"China","Inner Mongolia","Hulunbuir",7,7,0,0
2020-04-09,"China","Inner Mongolia","Bayannur",8,7,1,0
2020-04-09,"China","Inner Mongolia","Ulanqab",3,3,0,0
2020-04-09,"China","Inner Mongolia",NA,1,1,0,0
2020-04-09,"China","Inner Mongolia","Xilingol League",9,9,0,0
2020-04-09,"China","Inner Mongolia",NA,0,0,0,0
2020-04-09,"China","Liaoning",NA,20,11,0,0
2020-04-09,"China","Liaoning","Shenyang",28,28,0,0
2020-04-09,"China","Liaoning","Dalian",18,17,0,0
2020-04-09,"China","Liaoning","Anshan",4,4,0,0
2020-04-09,"China","Liaoning","Benxi",3,3,0,0
2020-04-09,"China","Liaoning","Dandong",11,11,0,0
2020-04-09,"China","Liaoning","Jinzhou",12,12,0,0
2020-04-09,"China","Liaoning","Yingkou",1,1,0,0
2020-04-09,"China","Liaoning","Fuxin",8,8,0,0
2020-04-09,"China","Liaoning","Liaoyang",3,3,0,0
2020-04-09,"China","Liaoning","Panjin",11,11,0,0
2020-04-09,"China","Liaoning","Tieling",7,7,0,0
2020-04-09,"China","Liaoning","Chaoyang",6,5,1,0
2020-04-09,"China","Liaoning","Huludao",12,11,1,0
2020-04-09,"China","Jilin","Gongzhuling",6,6,0,0
2020-04-09,"China","Jilin",NA,5,3,0,0
2020-04-09,"China","Jilin","Changchun",45,45,0,0
2020-04-09,"China","Jilin","Jilin",5,5,0,0
2020-04-09,"China","Jilin","Siping",15,14,1,0
2020-04-09,"China","Jilin","Liaoyuan",7,7,0,0
2020-04-09,"China","Jilin","Tonghua",6,6,0,0
2020-04-09,"China","Jilin","Baishan",0,0,0,0
2020-04-09,"China","Jilin","Songyuan",2,2,0,0
2020-04-09,"China","Jilin","Baicheng",1,1,0,0
2020-04-09,"China","Jilin","Meihekou",1,1,0,0
2020-04-09,"China","Jilin",NA,5,5,0,0
2020-04-09,"China","Heilongjiang",NA,127,1,0,0
2020-04-09,"China","Heilongjiang","Harbin",198,194,4,0
2020-04-09,"China","Heilongjiang","Qiqihar",43,42,1,0
2020-04-09,"China","Heilongjiang","Jixi",46,46,0,0
2020-04-09,"China","Heilongjiang","Hegang",5,5,0,0
2020-04-09,"China","Heilongjiang","Shuangyashan",52,49,3,0
2020-04-09,"China","Heilongjiang","Daqing",26,25,1,0
2020-04-09,"China","Heilongjiang","Yichun",1,1,0,0
2020-04-09,"China","Heilongjiang","Jiamusi",15,15,0,0
2020-04-09,"China","Heilongjiang","Qitaihe",17,17,0,0
2020-04-09,"China","Heilongjiang","Mudanjiang",15,15,0,0
2020-04-09,"China","Heilongjiang","Heihe",14,14,0,0
2020-04-09,"China","Heilongjiang","Suihua",47,43,4,0
2020-04-09,"China","Heilongjiang","Daxing'anling",3,3,0,0
2020-04-09,"China","Shanghai","Location TBD",0,1,1,0
2020-04-09,"China","Shanghai","Foreign to Shanghai",111,107,1,0
2020-04-09,"China","Shanghai",NA,213,94,0,0
2020-04-09,"China","Shanghai","Huangpu",6,5,1,0
2020-04-09,"China","Shanghai","Xuhui",18,17,1,0
2020-04-09,"China","Shanghai","Changning",13,13,0,0
2020-04-09,"China","Shanghai","Jing'an",16,15,1,0
2020-04-09,"China","Shanghai","Putuo",11,11,0,0
2020-04-09,"China","Shanghai","Hongkou",7,7,0,0
2020-04-09,"China","Shanghai","Yangpu",9,9,0,0
2020-04-09,"China","Shanghai","Minhang",19,19,0,0
2020-04-09,"China","Shanghai","Baoshan",22,19,1,0
2020-04-09,"China","Shanghai","Jiading",9,7,1,0
2020-04-09,"China","Shanghai",NA,61,61,0,0
2020-04-09,"China","Shanghai","Jinshan",4,4,0,0
2020-04-09,"China","Shanghai","Songjiang",14,14,0,0
2020-04-09,"China","Shanghai","Qingpu",6,6,0,0
2020-04-09,"China","Shanghai","Fengxian",9,9,0,0
2020-04-09,"China","Shanghai","Chongming",4,4,0,0
2020-04-09,"China","Jiangsu",NA,20,2,0,0
2020-04-09,"China","Jiangsu","Nanjing",93,93,0,0
2020-04-09,"China","Jiangsu","Wuxi",55,55,0,0
2020-04-09,"China","Jiangsu","Xuzhou",79,79,0,0
2020-04-09,"China","Jiangsu","Changzhou",51,51,0,0
2020-04-09,"China","Jiangsu","Suzhou",87,87,0,0
2020-04-09,"China","Jiangsu","Nantong",40,40,0,0
2020-04-09,"China","Jiangsu","Lianyungang",48,48,0,0
2020-04-09,"China","Jiangsu","Huai'an",66,66,0,0
2020-04-09,"China","Jiangsu","Yancheng",27,27,0,0
2020-04-09,"China","Jiangsu","Yangzhou",23,23,0,0
2020-04-09,"China","Jiangsu","Zhenjiang",12,12,0,0
2020-04-09,"China","Jiangsu","Taizhou",37,37,0,0
2020-04-09,"China","Jiangsu","Suqian",13,13,0,0
2020-04-09,"China","Zhejiang",NA,36,36,0,0
2020-04-09,"China","Zhejiang",NA,49,19,0,0
2020-04-09,"China","Zhejiang",NA,0,0,0,0
2020-04-09,"China","Zhejiang","Hangzhou",181,181,0,0
2020-04-09,"China","Zhejiang","Ningbo",157,157,0,0
2020-04-09,"China","Zhejiang","Wenzhou",504,503,1,0
2020-04-09,"China","Zhejiang","Jiaxing",46,45,0,0
2020-04-09,"China","Zhejiang","Huzhou",10,10,0,0
2020-04-09,"China","Zhejiang","Shaoxing",42,42,0,0
2020-04-09,"China","Zhejiang","Jinhua",55,55,0,0
2020-04-09,"China","Zhejiang","Quzhou",14,14,0,0
2020-04-09,"China","Zhejiang","Zhoushan",10,10,0,0
2020-04-09,"China","Zhejiang","Taizhou",146,146,0,0
2020-04-09,"China","Zhejiang","Lishui",17,17,0,0
2020-04-09,"China","Anhui",NA,1,0,0,0
2020-04-09,"China","Anhui","Hefei",174,173,1,0
2020-04-09,"China","Anhui","Wuhu",34,34,0,0
2020-04-09,"China","Anhui","Bengbu",160,155,5,0
2020-04-09,"China","Anhui","Huainan",27,27,0,0
2020-04-09,"China","Anhui","Ma'anshan",38,38,0,0
2020-04-09,"China","Anhui","Huaibei",27,27,0,0
2020-04-09,"China","Anhui","Tongling",29,29,0,0
2020-04-09,"China","Anhui","Anqing",83,83,0,0
2020-04-09,"China","Anhui","Huangshan",9,9,0,0
2020-04-09,"China","Anhui","Chuzhou",13,13,0,0
2020-04-09,"China","Anhui","Fuyang",155,155,0,0
2020-04-09,"China","Anhui","Suzhou",41,41,0,0
2020-04-09,"China","Anhui","Lu'an",69,69,0,0
2020-04-09,"China","Anhui","Bozhou",108,108,0,0
2020-04-09,"China","Anhui","Chizhou",17,17,0,0
2020-04-09,"China","Anhui","Xuancheng",6,6,0,0
2020-04-09,"China","Fujian",NA,55,15,0,0
2020-04-09,"China","Fujian","Fuzhou",72,71,1,0
2020-04-09,"China","Fujian","Xiamen",35,35,0,0
2020-04-09,"China","Fujian","Putian",56,56,0,0
2020-04-09,"China","Fujian","Sanming",14,14,0,0
2020-04-09,"China","Fujian","Quanzhou",47,47,0,0
2020-04-09,"China","Fujian","Zhangzhou",20,20,0,0
2020-04-09,"China","Fujian","Nanping",20,20,0,0
2020-04-09,"China","Fujian","Longyan",6,6,0,0
2020-04-09,"China","Fujian","Ningde",26,26,0,0
2020-04-09,"China","Jiangxi",NA,1,1,0,0
2020-04-09,"China","Jiangxi",NA,2,1,0,0
2020-04-09,"China","Jiangxi","Nanchang",230,230,0,0
2020-04-09,"China","Jiangxi","Jingdezhen",6,6,0,0
2020-04-09,"China","Jiangxi","Pingxiang",33,33,0,0
2020-04-09,"China","Jiangxi","Jiujiang",118,118,0,0
2020-04-09,"China","Jiangxi","Xinyu",130,130,0,0
2020-04-09,"China","Jiangxi","Yingtan",18,18,0,0
2020-04-09,"China","Jiangxi","Ganzhou",76,75,1,0
2020-04-09,"China","Jiangxi","Ji'an",22,22,0,0
2020-04-09,"China","Jiangxi","Yichun",106,106,0,0
2020-04-09,"China","Jiangxi","Fuzhou",72,72,0,0
2020-04-09,"China","Jiangxi","Shangrao",123,123,0,0
2020-04-09,"China","Shandong",NA,22,4,0,0
2020-04-09,"China","Shandong","Jinan",47,47,0,0
2020-04-09,"China","Shandong","Qingdao",63,60,1,0
2020-04-09,"China","Shandong","Zibo",30,29,1,0
2020-04-09,"China","Shandong","Zaozhuang",24,24,0,0
2020-04-09,"China","Shandong","Dongying",0,0,0,0
2020-04-09,"China","Shandong","Yantai",47,47,0,0
2020-04-09,"China","Shandong","Weifang",44,44,0,0
2020-04-09,"China","Shandong","Jining",260,260,0,0
2020-04-09,"China","Shandong","Tai'an",35,33,2,0
2020-04-09,"China","Shandong","Weihai",38,37,1,0
2020-04-09,"China","Shandong","Rizhao",16,16,0,0
2020-04-09,"China","Shandong","Linyi",49,49,0,0
2020-04-09,"China","Shandong","Dezhou",37,35,2,0
2020-04-09,"China","Shandong","Liaocheng",38,38,0,0
2020-04-09,"China","Shandong","Binzhou",15,15,0,0
2020-04-09,"China","Shandong","Heze",18,18,0,0
2020-04-09,"China","Henan",NA,3,2,0,0
2020-04-09,"China","Henan","Zhengzhou",157,152,5,0
2020-04-09,"China","Henan","Kaifeng",26,26,0,0
2020-04-09,"China","Henan","Luoyang",31,30,1,0
2020-04-09,"China","Henan","Pingdingshan",58,57,1,0
2020-04-09,"China","Henan","Anyang",53,53,0,0
2020-04-09,"China","Henan","Hebi",19,19,0,0
2020-04-09,"China","Henan","Xinxiang",57,54,3,0
2020-04-09,"China","Henan","Jiaozuo",32,31,1,0
2020-04-09,"China","Henan","Puyang",17,17,0,0
2020-04-09,"China","Henan","Xuchang",39,38,1,0
2020-04-09,"China","Henan","Luohe",36,35,0,0
2020-04-09,"China","Henan","Sanmenxia",7,6,1,0
2020-04-09,"China","Henan","Nanyang",156,153,3,0
2020-04-09,"China","Henan","Shangqiu",91,88,3,0
2020-04-09,"China","Henan","Xinyang",274,272,2,0
2020-04-09,"China","Henan","Zhoukou",76,75,1,0
2020-04-09,"China","Henan","Zhumadian",139,139,0,0
2020-04-09,"China","Henan","Jiyuan",5,5,0,0
2020-04-09,"China","Hubei",NA,0,0,0,0
2020-04-09,"China","Hubei",NA,1,0,0,0
2020-04-09,"China","Hubei","Wuhan",50007,47037,2574,0
2020-04-09,"China","Hubei","Huangshi",1015,976,39,0
2020-04-09,"China","Hubei","Shiyan",672,664,8,0
2020-04-09,"China","Hubei","Yichang",931,894,36,0
2020-04-09,"China","Hubei","Xiangyang",1175,1135,39,0
2020-04-09,"China","Hubei","Ezhou",1394,1335,59,0
2020-04-09,"China","Hubei","Jingmen",928,887,41,0
2020-04-09,"China","Hubei","Xiaogan",3518,3389,129,0
2020-04-09,"China","Hubei","Jingzhou",1580,1528,52,0
2020-04-09,"China","Hubei","Huanggang",2907,2782,125,0
2020-04-09,"China","Hubei","Xianning",836,821,15,0
2020-04-09,"China","Hubei","Suizhou",1307,1262,45,0
2020-04-09,"China","Hubei","Enshi",252,245,7,0
2020-04-09,"China","Hubei","Xiantao",575,552,22,0
2020-04-09,"China","Hubei","Qianjiang",198,189,9,0
2020-04-09,"China","Hubei","Tianmen",496,481,15,0
2020-04-09,"China","Hubei","Shennongjia",11,11,0,0
2020-04-09,"China","Hunan",NA,1,0,0,0
2020-04-09,"China","Hunan","Changsha",242,240,2,0
2020-04-09,"China","Hunan","Zhuzhou",80,80,0,0
2020-04-09,"China","Hunan","Xiangtan",36,36,0,0
2020-04-09,"China","Hunan","Hengyang",48,48,0,0
2020-04-09,"China","Hunan","Shaoyang",102,101,1,0
2020-04-09,"China","Hunan","Yueyang",156,155,1,0
2020-04-09,"China","Hunan","Changde",82,82,0,0
2020-04-09,"China","Hunan","Zhangjiajie",5,5,0,0
2020-04-09,"China","Hunan","Yiyang",60,60,0,0
2020-04-09,"China","Hunan","Chenzhou",39,39,0,0
2020-04-09,"China","Hunan","Yongzhou",44,44,0,0
2020-04-09,"China","Hunan","Huaihua",40,40,0,0
2020-04-09,"China","Hunan","Loudi",76,76,0,0
2020-04-09,"China","Hunan",NA,8,8,0,0
2020-04-09,"China","Guangdong","Location TBD",0,2,0,0
2020-04-09,"China","Guangdong",NA,0,0,0,0
2020-04-09,"China","Guangdong","Guangzhou",467,411,1,0
2020-04-09,"China","Guangdong","Shaoguan",10,9,1,0
2020-04-09,"China","Guangdong","Shenzhen",456,422,3,0
2020-04-09,"China","Guangdong","Zhuhai",103,98,1,0
2020-04-09,"China","Guangdong","Shantou",26,25,0,0
2020-04-09,"China","Guangdong","Foshan",96,85,0,0
2020-04-09,"China","Guangdong","Jiangmen",24,23,0,0
2020-04-09,"China","Guangdong","Zhanjiang",24,23,0,0
2020-04-09,"China","Guangdong","Maoming",14,14,0,0
2020-04-09,"China","Guangdong","Zhaoqing",20,18,1,0
2020-04-09,"China","Guangdong","Huizhou",62,62,0,0
2020-04-09,"China","Guangdong","Meizhou",17,16,0,0
2020-04-09,"China","Guangdong","Shanwei",5,5,0,0
2020-04-09,"China","Guangdong","Heyuan",4,4,0,0
2020-04-09,"China","Guangdong","Yangjiang",14,14,0,0
2020-04-09,"China","Guangdong","Qingyuan",12,12,0,0
